# Time-averaged data for fix avgstress
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
6340000 -64.2757 94.7273 -42.7874 56.9001 -81.0888 24.1886
6342000 -19.9404 153.769 -61.9371 20.7784 90.9949 -111.773
6344000 -132.71 70.061 -176.918 117.869 21.1068 -138.976
6346000 -53.6365 40.1638 -173.317 51.0839 74.9184 -126.002
6348000 -61.065 88.042 7.53722 81.1691 65.7043 -146.873
6350000 -53.4126 34.8046 52.552 43.0247 33.8349 -76.8596
6352000 -78.4663 -179.996 142.747 -25.6659 89.5783 -63.9123
6354000 67.7168 -73.1085 -57.4324 3.27485 -54.0214 50.7466
6356000 47.8195 129.044 104.568 -38.187 -1.73171 39.9187
6358000 -163.5 106.004 -58.1121 -125.78 153.633 -27.8528
6360000 -114.719 119.276 -46.6335 -177.275 142.654 34.6205
6362000 -181.005 89.0941 7.64857 -48.6276 98.6167 -49.9891
6364000 -125.123 152.069 -99.275 72.7693 12.5483 -85.3176
6366000 -59.8762 92.7295 46.0046 91.9445 -44.452 -47.4925
6368000 -62.802 44.2821 -76.5892 -24.3307 -2.89159 27.2223
6370000 -53.7972 60.3305 -64.3431 31.5947 12.3393 -43.934
6372000 30.7515 38.9887 -81.2272 26.5048 122.076 -148.581
6374000 -77.1333 -65.6171 -65.0871 73.9649 60.1704 -134.135
6376000 -68.3436 -139.228 -112.818 -30.5991 46.2968 -15.6977
6378000 -73.2513 -117.734 35.3113 -99.9194 -47.924 147.843
6380000 -60.0875 5.1044 -6.25814 -77.5334 -0.200528 77.7339
6382000 -4.42319 -148.583 21.6999 -110.854 36.2578 74.5959
6384000 20.963 -141.271 -63.2061 4.08623 -66.1397 62.0535
6386000 1.93861 -74.6569 -34.408 74.2126 -10.7146 -63.498
6388000 13.0322 -10.0996 -37.1179 52.8234 28.58 -81.4034
6390000 105.082 -5.53619 -109.73 -46.992 83.3936 -36.4016
6392000 149.715 -135.846 -106.932 53.6582 -61.8247 8.16656
6394000 118.205 -217.294 -30.3419 107.064 -96.3811 -10.6832
6396000 115.384 -90.3475 -47.8295 -54.141 16.2622 37.8788
6398000 14.0963 93.5658 -17.6884 103.674 -73.2047 -30.4694
6400000 98.6777 108.65 9.64525 121.562 -80.4886 -41.0739
6402000 -121.8 86.3426 36.9912 123.696 -191.169 67.4734
6404000 -88.9424 65.3599 -6.47412 116.869 -61.8757 -54.9931
6406000 -4.92344 131.061 -14.6223 130.987 -123.919 -7.06825
6408000 95.5568 89.8925 -7.87261 168.868 -140.003 -28.8648
6410000 -47.9726 245.1 -8.49689 70.6113 -98.967 28.3557
6412000 -40.2467 96.2183 -29.1152 2.36324 -136.396 134.032
6414000 -97.6671 58.0421 -14.5946 -136.343 42.4144 93.9282
6416000 6.06071 115.056 57.0791 -161.534 138.753 22.781
6418000 -64.8841 66.5323 79.5376 -90.4677 -17.7125 108.18
6420000 -108.326 123.242 27.1252 -139.781 -54.4531 194.234
6422000 -79.9133 159.519 -105.894 -54.2985 -117.273 171.571
6424000 -48.9993 218.403 -80.6244 -193.235 -23.6355 216.87
6426000 22.4597 6.25946 4.04349 -33.2475 -78.2669 111.514
6428000 -76.2548 -56.5395 91.7698 44.8277 -56.6032 11.7754
6430000 -78.3167 -170.461 -30.997 116.816 -26.5317 -90.2847
6432000 13.7159 -28.6596 64.308 -5.78133 106.293 -100.512
6434000 22.7154 -107.064 -164.373 -2.09526 81.0985 -79.0033
6436000 -154.485 -12.5867 -45.4137 -147.277 131.268 16.009
6438000 24.0832 -61.7899 80.5392 63.8473 52.6727 -116.52
6440000 -37.9284 21.1522 137.43 54.3261 50.5661 -104.892
6442000 30.0285 113.195 112.523 105.991 -145.317 39.326
6444000 18.6099 55.8324 -85.5327 -38.6627 -52.1218 90.7845
6446000 14.6829 58.5078 -18.0146 -75.9087 80.5017 -4.593
6448000 20.0748 72.5566 -24.0718 -32.4059 -27.1164 59.5223
6450000 -74.5194 -37.0254 -44.0701 110.275 -173.667 63.3916
6452000 -126.063 16.8915 45.0247 206.905 -259.606 52.7017
6454000 -89.3087 24.7539 -3.73241 207.106 -161.624 -45.4822
6456000 -18.4853 98.9896 69.6073 122.976 -271.348 148.372
6458000 -57.2381 -48.216 -69.0581 -33.1865 -175.424 208.61
6460000 -41.2037 -28.2332 2.20345 29.484 -80.6043 51.1202
6462000 -34.993 11.1972 -108.238 88.3159 6.23877 -94.5547
6464000 -199.35 25.1704 -91.5079 184.104 28.4451 -212.549
6466000 -144.25 -11.987 17.6277 178.878 -76.2896 -102.589
6468000 -58.4203 -48.3122 -9.45858 62.0339 55.4525 -117.486
6470000 -88.3082 -9.10429 62.2111 66.005 -2.253 -63.752
6472000 -42.1914 70.2536 -47.3964 117.055 24.454 -141.509
6474000 -18.0541 -57.9466 -14.836 43.8373 36.2451 -80.0824
6476000 35.3383 40.6797 0.465326 113.526 -12.2653 -101.261
6478000 31.1782 -125.86 -63.8749 -7.06109 -41.7241 48.7852
6480000 -39.3964 25.6166 -154.212 -81.0073 41.8214 39.1859
6482000 19.4356 -76.1184 -16.4331 -53.6326 -69.1337 122.766
6484000 67.7304 -70.3173 -81.4516 9.00415 -20.9364 11.9322
6486000 79.1247 -73.7196 -4.69865 38.9061 -23.5197 -15.3864
6488000 88.5422 2.0629 122.101 73.3514 18.1975 -91.5489
6490000 73.6615 -27.0139 53.6961 -15.3991 34.0288 -18.6297
6492000 -45.3525 -64.6544 42.6909 101.242 22.458 -123.7
6494000 -134.268 -36.2275 -13.7117 180.452 -109.378 -71.0749
6496000 -94.3844 -26.8687 -90.6038 -49.0224 32.2733 16.7492
6498000 11.6366 -21.9678 -22.786 -9.73662 -11.8492 21.5858
6500000 -45.3108 -14.9589 5.44236 22.4695 122.263 -144.732
6502000 -115.762 -171.252 -111.641 -10.9384 82.0674 -71.129
6504000 -34.7091 -243.33 -56.7297 84.0781 -44.1224 -39.9558
6506000 -182.388 0.614889 -14.5768 -44.9118 98.8834 -53.9716
6508000 -31.5359 -27.7417 -55.5062 -73.0863 -36.6788 109.765
6510000 -113.996 3.59049 17.2831 1.80969 70.5029 -72.3126
6512000 22.8829 -36.4731 63.3166 2.24121 -20.1067 17.8655
6514000 59.9674 61.8335 -27.6055 -111.452 53.1268 58.325
6516000 67.2705 103.932 30.7302 46.2238 -42.4102 -3.81369
6518000 -61.2945 125.29 53.6599 77.6662 -106.34 28.6741
6520000 -31.1153 -72.3205 113.799 75.3256 -95.7659 20.4403
6522000 -33.0365 -46.9425 32.9527 21.0914 -23.0859 1.99449
6524000 -113.251 58.8736 -17.6824 73.1288 -36.9694 -36.1594
6526000 -34.311 -29.7113 63.5546 18.1848 20.6021 -38.7869
6528000 -39.0624 92.7313 -97.1226 -72.7413 26.1881 46.5532
6530000 52.4148 78.1946 -101.771 -32.6973 36.6683 -3.97105
6532000 -57.495 98.327 -94.2429 -34.8018 -24.5448 59.3466
6534000 7.4436 76.2245 -95.2248 72.2808 -119.851 47.5703
6536000 94.0343 -28.0715 -33.8715 24.5767 -150.755 126.178
6538000 -45.9623 -83.4213 -46.3465 -35.9786 -135.36 171.338
6540000 -82.9068 -76.218 34.7556 -28.5363 63.1567 -34.6204
6542000 32.1242 -29.2084 72.3826 17.4272 -25.3276 7.90042
6544000 -2.36282 -48.1324 91.3167 87.9182 -35.7624 -52.1558
6546000 51.7137 -74.3698 37.2032 -9.37751 106.533 -97.1554
6548000 109.314 -136.432 63.2446 95.7972 -60.1606 -35.6366
6550000 70.4864 -37.7615 62.4032 -82.8732 67.9262 14.947
6552000 20.0854 -95.381 167.383 39.9954 15.4448 -55.4402
6554000 -46.729 -64.0095 23.6759 -32.8815 17.6917 15.1898
6556000 -25.2612 -63.147 -47.4497 1.25859 -62.8941 61.6355
6558000 -42.5167 -96.6342 -10.8823 -108.056 -38.6663 146.722
6560000 -76.7141 -84.9401 42.3573 -15.2296 -92.573 107.803
6562000 -254.517 -11.3787 -8.51637 -16.1424 1.48332 14.659
6564000 -174.83 6.07537 32.9362 116.149 -94.4238 -21.7248
6566000 -32.7114 25.2725 7.19728 98.6839 -25.7 -72.984
6568000 -109.403 -55.0063 30.2999 43.029 20.7923 -63.8213
6570000 -164.929 -118.972 -33.3663 50.0929 2.36435 -52.4573
6572000 -11.0063 -137.819 -15.181 -28.8188 27.3013 1.5175
6574000 -40.1481 -215.286 83.1036 -64.5851 7.74338 56.8418
6576000 17.3965 -116.584 124.525 58.9462 -98.1366 39.1904
6578000 15.5893 -66.9339 124.364 14.5606 -93.5385 78.978
6580000 -79.4036 -158.452 -28.6002 5.06029 11.3834 -16.4437
6582000 -47.5133 -29.2759 2.56821 76.7726 -126.795 50.0225
6584000 51.1142 -88.6233 -5.60254 -58.9392 60.1438 -1.20458
6586000 82.3418 -67.2941 19.5315 -184.61 208.702 -24.0926
6588000 4.21388 -88.175 47.2742 -89.9701 54.3673 35.6028
6590000 -92.8617 128.15 -8.91335 -8.82339 35.5069 -26.6835
6592000 -43.996 64.338 99.3833 -83.6637 134.061 -50.3977
6594000 -25.3127 6.52668 52.461 -73.6768 100.628 -26.9514
6596000 -20.6007 -27.7271 60.447 -1.12501 76.3812 -75.2562
6598000 -58.5482 59.1669 101.839 25.3524 77.4128 -102.765
6600000 -141.158 3.52062 46.4878 90.1093 60.4879 -150.597
6602000 -85.8307 118.632 58.1539 119.354 -17.6659 -101.688
6604000 119.374 37.12 44.1688 29.9744 -73.6953 43.7209
6606000 111.071 153.2 12.7668 21.1218 -42.4038 21.2821
6608000 17.9248 88.8226 26.0515 84.9107 62.8434 -147.754
6610000 -28.9041 -0.284422 39.1446 97.28 127.111 -224.391
6612000 -4.12665 -13.1398 -18.857 177.168 15.031 -192.199
6614000 25.5213 8.19776 0.779974 16.6814 111.314 -127.995
6616000 -49.8317 10.9338 -74.9788 32.3988 78.6091 -111.008
6618000 -136.754 22.7178 -64.2576 26.4063 62.2179 -88.6242
6620000 -68.2987 -32.3404 60.7428 209.252 -112.553 -96.6986
6622000 -59.4989 -81.0099 -0.358342 125.309 -143.823 18.514
6624000 -18.4264 -50.2073 -34.9564 -0.405636 -54.2264 54.632
6626000 -26.4227 -67.8144 89.6654 -32.7009 -100.544 133.245
6628000 66.7568 -6.93287 32.2495 43.002 -48.1163 5.11428
6630000 -73.05 -42.9453 -43.7229 -113.037 8.17837 104.859
6632000 -115.487 -23.277 -22.2893 15.4404 91.9231 -107.363
6634000 -120.619 135.223 -16.7753 -11.3542 101.828 -90.4738
6636000 -51.1339 136.782 23.2233 -22.1027 -190.785 212.887
6638000 39.0965 147.961 10.1436 -45.5928 -76.1677 121.761
6640000 -0.417141 -20.2789 124.179 -128.007 -18.7647 146.772
6642000 -108.566 21.9791 217.228 49.3294 -17.5908 -31.7386
6644000 -62.2962 57.7593 155.561 -86.5262 77.1242 9.40199
6646000 -73.5172 116.626 57.2739 -112.19 231.344 -119.154
6648000 -131.991 139.96 -106.149 -43.8246 173.71 -129.885
6650000 -144.885 37.575 -2.73946 14.8919 84.2537 -99.1456
6652000 -140.347 96.9508 -69.1378 7.59967 121.28 -128.879
6654000 -67.8111 -2.43812 12.9581 121.891 17.209 -139.1
6656000 47.0088 18.9195 -29.7649 22.4668 -5.57413 -16.8927
6658000 -22.0021 23.4079 -79.1024 -40.915 3.78151 37.1335
6660000 -46.4669 1.08322 -15.9855 22.676 146.174 -168.85
6662000 -165.164 84.4286 -64.3265 66.1619 20.8283 -86.9902
6664000 -77.6792 9.02705 -117.458 -32.1292 -20.9723 53.1015
6666000 -83.718 -17.4954 -209.505 11.7512 -37.2637 25.5125
6668000 -207.006 17.5796 -218.284 35.973 -15.5667 -20.4063
6670000 -70.2087 130.501 -67.2235 30.8535 -44.3123 13.4588
6672000 -32.7305 -6.08093 -18.892 113.205 -126.271 13.0657
6674000 45.1441 -106.844 153.947 89.4409 -44.9272 -44.5137
6676000 41.1547 47.8986 9.62648 -10.7066 -1.32679 12.0333
6678000 138.484 -40.5621 76.1855 6.89064 65.5815 -72.4722
6680000 -45.0273 -71.8633 53.4194 40.5457 -39.5578 -0.98786
6682000 10.4866 -72.6924 4.83983 56.1531 -202.203 146.05
6684000 11.6232 -62.6004 29.1249 -25.1926 -33.0352 58.2277
6686000 0.310575 -86.0788 -39.6499 84.1413 -158.979 74.8378
6688000 41.4523 11.0111 65.6126 196.306 -182.621 -13.6853
6690000 -18.4109 -6.93579 50.482 217.595 -207.544 -10.0509
6692000 45.3189 70.6305 17.8872 41.7102 -98.9256 57.2154
6694000 101.522 -30.1605 69.623 32.9615 -12.8127 -20.1489
6696000 56.0733 -2.69457 10.5276 12.4485 16.5029 -28.9514
6698000 52.6545 -8.44582 1.86343 91.8231 -163.146 71.3228
6700000 71.8441 39.6908 -39.1759 -46.8356 30.1418 16.6938
6702000 122.859 -6.47017 1.35087 21.6187 46.8121 -68.4308
6704000 28.3899 10.7875 135.762 13.522 13.2021 -26.7241
6706000 72.3911 -30.3477 87.8684 11.8339 -26.6315 14.7976
6708000 62.5857 40.7563 -5.46146 -85.566 16.9393 68.6268
6710000 69.9988 75.522 -0.811314 27.4394 18.0451 -45.4845
6712000 -45.896 157.686 69.2918 -89.9624 77.6709 12.2915
6714000 -164.5 84.663 81.9083 -110.453 146.162 -35.7091
6716000 -73.305 -2.33735 -7.37432 -152.078 175.655 -23.5769
6718000 -68.8631 28.565 -66.4991 53.1889 75.2305 -128.419
6720000 -28.4384 -82.0444 36.9887 67.0423 -17.0476 -49.9948
6722000 -117.283 -116.227 68.4046 1.27044 29.8902 -31.1607
6724000 -202.427 67.6689 -47.7689 133.546 -68.4951 -65.0505
6726000 -47.8337 44.7618 -26.8232 187.951 -17.0441 -170.907
6728000 -155.696 11.3767 221.956 138.685 48.0167 -186.702
6730000 21.0959 -21.8705 169.935 -6.37385 145.405 -139.031
6732000 13.0913 -113.03 61.2497 26.6949 84.8199 -111.515
6734000 -54.0472 15.5588 -44.2818 -23.7037 125.147 -101.443
6736000 19.1199 11.8753 -41.7401 32.9184 57.3729 -90.2913
6738000 93.7867 -4.58499 -43.0417 18.644 -21.3711 2.72714
6740000 49.9327 54.5484 -123.231 40.6109 75.4985 -116.109
6742000 33.524 8.44883 -155.964 61.6606 95.8681 -157.529
6744000 89.9583 36.6986 -85.8552 109.842 8.50164 -118.344
6746000 -20.354 -68.7502 -93.2343 31.9308 27.7522 -59.6829
6748000 4.23381 -83.729 -113.491 -62.0762 166.012 -103.936
6750000 18.5625 -18.8863 3.54854 -83.8739 119.408 -35.534
6752000 60.531 14.3503 55.042 -20.6259 56.511 -35.8851
6754000 -87.9155 -69.3084 -14.5146 -111.54 -11.6067 123.147
6756000 -109.914 29.3677 37.5716 -12.2968 -66.3169 78.6137
6758000 -80.0593 61.7913 -76.9112 125.665 -143.961 18.2956
6760000 -98.1445 -34.6786 -97.7265 222.204 -234.309 12.1052
6762000 -51.2031 -38.2237 -108.065 99.4556 -219.358 119.903
6764000 -14.5175 -38.7805 -36.1024 -70.9669 -48.2037 119.171
6766000 -97.5944 27.0893 34.4101 58.6089 -75.9706 17.3617
6768000 31.8294 58.8537 119.222 123.921 -6.82342 -117.097
6770000 -1.88049 86.9715 155.148 79.3641 22.39 -101.754
6772000 -132.471 62.8642 100.531 -82.5818 52.4074 30.1743
6774000 -28.4383 92.847 156.386 -22.8385 89.6632 -66.8247
6776000 -161.132 17.4211 87.1862 32.6124 81.0642 -113.677
6778000 -134.962 -17.9322 93.779 -55.4884 99.9803 -44.4919
6780000 58.7836 -6.58612 -23.4971 -136.366 31.9327 104.433
6782000 124.198 -55.2069 -36.5777 56.4974 -18.6247 -37.8727
6784000 -18.2931 -147.412 -70.1709 23.0377 3.79965 -26.8374
6786000 -117.06 75.4717 -17.0098 -12.1197 -29.8234 41.9431
6788000 -75.1917 -22.0062 91.4514 -225.617 64.2344 161.383
6790000 41.3681 81.2888 10.0727 -44.2653 12.0491 32.2162
6792000 -0.236859 84.1483 -47.3811 27.2493 59.5189 -86.7682
6794000 -98.3232 125.065 -62.7436 6.70551 27.2833 -33.9888
6796000 21.9365 -50.8675 -29.7919 9.05398 -64.3459 55.2919
6798000 82.7403 1.43454 -194.573 -49.4089 -32.7729 82.1817
6800000 -54.4264 111.616 -183.43 -29.344 -92.8711 122.215
6802000 -62.6938 148.189 -56.613 -32.8766 13.7744 19.1022
6804000 -96.1983 83.8124 -44.1733 -128.807 -12.977 141.784
6806000 2.83207 90.0518 29.0494 -31.2479 -41.8347 73.0826
6808000 62.1087 127.259 136.338 -16.464 -5.8219 22.2859
6810000 97.5597 70.1104 -17.7203 44.3241 -84.003 39.6789
6812000 82.5934 139.013 29.3624 123.708 -35.6324 -88.0758
6814000 206.805 -31.0801 79.8495 -28.2587 100.911 -72.6523
6816000 169.334 -228.504 45.3697 -101.987 -52.6503 154.637
6818000 101.495 -130.887 -18.9822 -110.809 63.7877 47.0211
6820000 136.384 -58.2968 -45.252 -56.0081 125.694 -69.6862
6822000 183.219 -193.795 -117.46 -53.0405 80.6591 -27.6185
6824000 29.6006 -250.463 31.2814 -84.9753 37.8445 47.1307
6826000 -12.3574 -138.351 92.2421 -46.1843 -90.8729 137.057
6828000 -42.3128 -167.944 139.566 37.1248 -16.4953 -20.6295
6830000 -93.2979 -112.737 105.833 -145.449 -42.2572 187.706
6832000 -81.3726 -114.894 61.0466 -249.307 65.9567 183.351
6834000 -87.5435 136.851 -85.4758 -258.548 30.5311 228.017
6836000 5.11056 115.515 -5.84363 -157.951 40.6834 117.268
6838000 -12.1878 71.1164 -59.502 28.1885 -10.6258 -17.5627
6840000 83.8244 75.5604 -71.2679 -84.495 159.363 -74.8681
6842000 108.975 -15.2301 15.9252 -29.3432 -16.4442 45.7874
6844000 77.9956 85.4648 10.3751 26.8018 -37.1222 10.3204
6846000 114.457 61.8256 -12.4171 -107.163 -50.3847 157.548
6848000 2.02842 27.8294 6.84605 -14.4429 3.16465 11.2783
6850000 -97.7005 29.0688 -29.0796 51.8352 -19.8606 -31.9745
6852000 -29.2948 39.0244 16.2722 -3.54402 60.8401 -57.2961
6854000 21.1468 -12.6418 42.98 88.4969 -34.6379 -53.859
6856000 -68.6925 -48.4358 101.079 52.99 44.408 -97.398
6858000 -10.7898 74.1509 41.4845 13.2009 11.9926 -25.1935
6860000 25.2702 115.973 -14.6478 60.4381 -124.299 63.8613
6862000 25.7103 13.965 -158.999 -104.025 -3.39935 107.424
6864000 62.9937 1.14346 -143.394 -92.4855 56.2825 36.2031
6866000 7.25324 -9.60618 47.8718 -67.5023 189.668 -122.165
6868000 69.9541 -125.967 -54.8014 -91.348 114.52 -23.1716
6870000 33.6585 -163.17 -43.0197 63.0911 -50.8143 -12.2768
6872000 -100.44 -52.675 42.9133 -33.5944 27.2517 6.34264
6874000 14.6194 3.93192 -3.8528 -73.77 172.435 -98.6646
6876000 -19.4052 -87.3107 132.027 -138.146 136.564 1.58142
6878000 18.008 -79.7556 65.1595 -151.008 126.054 24.9545
6880000 -6.53187 -53.9214 13.3677 -162.467 201.719 -39.2524
6882000 12.1179 -94.1024 100.764 -121.019 20.2315 100.788
6884000 44.2082 -47.9862 130.407 -40.0419 48.4557 -8.41387
6886000 66.5076 -24.7554 276.231 46.277 -84.5458 38.2688
6888000 29.0268 4.31597 71.7634 -19.263 51.0669 -31.8039
6890000 -2.36615 -34.2725 -26.6684 -53.7234 70.4425 -16.7191
6892000 -32.3324 21.5673 -16.51 -50.0374 -38.6807 88.7181
6894000 60.2799 104.869 30.8501 -75.8546 -113.437 189.292
6896000 64.6486 64.1825 151.703 -52.4677 0.551973 51.9157
6898000 115.435 -15.1595 141.628 -20.6433 86.5534 -65.9101
6900000 58.6626 99.6804 177.01 -125.247 99.514 25.7325
6902000 -46.6946 182.05 82.05 -203.083 139.313 63.7697
6904000 18.8347 161.51 3.33994 -241.22 33.1683 208.051
6906000 68.0913 109.559 -20.0036 -88.9699 49.7081 39.2618
6908000 43.791 26.0287 -70.5448 11.1239 -21.473 10.3491
6910000 -114.653 9.01428 7.93134 -50.2384 42.3924 7.84604
6912000 -72.8493 -30.486 -57.8738 -98.7751 86.9269 11.8481
6914000 25.9811 90.8714 43.9811 -263.394 102.363 161.031
6916000 37.3933 -4.35556 -18.9416 -119.228 -96.7535 215.982
6918000 -94.2736 -2.77882 50.7301 54.7429 -148.819 94.0763
6920000 -11.281 92.0517 18.1005 -92.0011 -1.78985 93.791
6922000 -53.4173 76.9099 -94.9906 -22.1715 -50.882 73.0535
6924000 -44.3588 77.2333 -17.7764 21.5824 -69.5247 47.9423
6926000 -66.6262 21.7669 -15.7405 54.2458 -210.342 156.096
6928000 -188.665 -65.0139 -174.731 77.9653 -67.7569 -10.2083
6930000 -37.1376 -24.5155 7.30729 70.6299 -169.378 98.7483
6932000 -171.501 -8.71316 7.25151 114.715 -121.949 7.23409
6934000 -97.5387 1.36068 -31.1277 73.6513 -12.4594 -61.1919
6936000 11.4516 -9.62365 -24.9049 -62.142 39.8725 22.2695
6938000 41.3241 -153.421 -107.895 87.3821 -48.8235 -38.5586
6940000 29.4213 -90.3564 -30.0611 57.7721 87.222 -144.994
6942000 -84.4729 -136.055 -12.6017 -49.2135 148.397 -99.1832
6944000 -133.005 0.0216258 -67.6408 -28.1495 5.26209 22.8874
6946000 -139.782 -44.1672 -75.0744 -84.8727 153.351 -68.4784
6948000 -75.6487 -115.716 -173.992 8.94549 -63.1201 54.1747
6950000 -207.075 -41.7972 -14.4098 -41.4718 14.3446 27.1272
6952000 -60.6823 68.8752 -118.371 15.9725 48.3687 -64.3413
6954000 -42.1611 -126.153 -260.324 29.8074 87.8995 -117.707
6956000 -23.6501 -58.0109 -237.706 -37.773 5.42859 32.3444
6958000 -107.127 -132.554 -89.2746 -13.7819 9.70439 4.07752
6960000 -88.3373 -58.0982 -155.371 -100.056 -81.9982 182.055
6962000 -33.1908 30.8006 -11.9804 -46.1041 -6.82166 52.9257
6964000 -22.6202 -33.8559 -43.4058 48.982 8.59645 -57.5785
6966000 -23.629 28.6011 -15.1582 -38.467 -17.8102 56.2773
6968000 9.48074 -18.4994 -27.4232 -45.7287 20.6882 25.0405
6970000 -22.5138 -78.4873 -35.0455 69.0594 53.5128 -122.572
6972000 103.421 79.7689 32.5748 53.9403 63.0022 -116.943
6974000 149.01 132.322 40.6106 67.8744 -4.13152 -63.7429
6976000 40.2602 50.0467 21.4955 2.09606 51.9924 -54.0884
6978000 -3.85969 99.4634 95.668 -55.4944 -39.1277 94.6221
6980000 2.91937 53.5146 5.3369 10.0808 -49.8308 39.75
6982000 -0.172848 93.6156 86.5672 -98.2016 54.7071 43.4945
6984000 81.0968 97.5089 127.95 -15.1838 -0.390178 15.574
6986000 -11.3606 83.6985 59.1529 -12.4162 74.2131 -61.7968
6988000 38.3596 4.09349 91.1629 101.467 -105.837 4.37033
6990000 -6.36959 9.97778 29.7875 14.3256 -111.821 97.4957
6992000 -60.5655 -17.2035 81.1036 60.8433 -66.8633 6.02001
6994000 -127.954 -18.2883 102.135 60.4201 -36.3449 -24.0752
6996000 60.6395 51.045 84.0856 124.422 -180.33 55.9077
6998000 -31.6809 46.6944 62.6009 55.7996 -97.5594 41.7598
7000000 -20.5285 20.4723 -59.9616 64.7329 -41.8661 -22.8669
7002000 -16.2923 10.6921 83.2917 -24.8162 10.7662 14.05
7004000 0.843969 -44.6302 93.4776 -194.493 174.715 19.7784
7006000 46.5423 -6.24491 149.414 -59.8571 129.399 -69.5423
7008000 42.5835 85.0671 138.612 46.2074 89.4986 -135.706
7010000 57.2785 68.8548 -4.07622 -7.19842 32.3696 -25.1712
7012000 115.874 126.56 80.4133 -53.6532 -111.716 165.369
7014000 53.1758 167.214 -35.5548 21.2887 1.04305 -22.3317
7016000 -59.2423 68.0838 10.2849 -81.9557 111.914 -29.9584
7018000 -43.6991 99.4888 59.2783 -79.2346 187.617 -108.382
7020000 2.29307 178.652 247.22 -10.1814 74.4494 -64.2681
7022000 63.1798 70.9015 79.2551 9.31892 8.77215 -18.0911
7024000 152.995 77.187 -52.0633 -24.232 -47.0676 71.2996
7026000 103.694 61.4699 -8.36438 -110.928 -44.4275 155.355
7028000 149.896 -19.4671 -86.4539 -42.6432 -73.1485 115.792
7030000 -59.6129 -127.006 -1.81984 -100.606 41.7352 58.8706
7032000 -9.56693 -96.5541 19.4878 -90.3758 150.327 -59.9517
7034000 8.48444 -59.0026 -16.1371 -149.521 274.762 -125.241
7036000 17.2208 41.5131 -121.148 -128.34 249.67 -121.33
7038000 -89.3902 10.8988 -55.0989 4.72036 19.1795 -23.8998
7040000 -10.1118 -32.8616 -8.06866 22.3604 -147.059 124.699
7042000 -30.9528 -44.4366 122.727 22.1437 -170.933 148.789
7044000 -32.92 -34.6089 115.541 223.492 -224.609 1.11708
7046000 59.3213 21.9842 -24.7393 50.9857 -151.838 100.852
7048000 -3.44857 5.72242 11.1069 -83.0676 30.3202 52.7474
7050000 -95.0924 40.4913 50.6632 -145.759 -0.522907 146.282
7052000 -112.71 68.8096 -55.3407 -94.6837 79.9169 14.7668
7054000 61.2791 -9.37032 -9.63786 -24.007 45.8898 -21.8828
7056000 70.218 12.2436 8.3175 59.4734 -92.4417 32.9684
7058000 123.236 87.3803 -55.0139 -23.8447 114.185 -90.3399
7060000 -51.6077 87.722 -0.809297 -71.1399 -5.4881 76.628
7062000 84.5595 -52.4381 -46.9839 -112.562 -15.2037 127.766
7064000 69.0022 33.1416 39.9726 -103.544 -88.0289 191.572
7066000 22.2746 -5.13503 80.5166 -58.9261 -144.828 203.754
7068000 26.8853 12.604 108.794 -41.631 -103.797 145.428
7070000 31.8546 29.1875 101.601 -60.386 -12.2475 72.6336
7072000 -5.30626 -10.0072 120.666 -8.45307 -19.2459 27.699
7074000 101.711 22.7107 152.75 68.1276 -171.166 103.038
7076000 -14.2991 39.3403 39.677 29.4006 -49.3349 19.9343
7078000 -38.8728 139.986 -67.0262 26.053 8.72655 -34.7796
7080000 -86.9415 82.4208 -23.8483 106.367 -21.2409 -85.1256
7082000 -158.102 75.4312 -117.711 39.386 6.47554 -45.8616
7084000 -45.036 2.78379 -76.7854 18.0179 -54.6665 36.6486
7086000 -165.42 -37.6312 -24.3499 133.772 -37.6555 -96.1167
7088000 -95.3125 99.0818 -44.0423 120.168 2.6278 -122.796
